estimator_name,budget_fraction,seed,target_score,median_benign_score,detection_rate,false_positive_rate
sediment_trim50,0.05,8,113.04254031519778,6.705718192960411,1.0,0.05
sediment_trim50,0.05,9,112.19847759263965,6.729488360963741,1.0,0.05
sediment_trim50,0.1,0,97.117476957249,5.900844523850381,1.0,0.05
sediment_trim50,0.1,1,95.12117692537348,6.029629160310526,1.0,0.05
sediment_trim50,0.1,2,98.43736881715868,6.410290536701224,1.0,0.05
sediment_trim50,0.1,3,98.80616486617527,6.650673075022439,1.0,0.05
sediment_trim50,0.1,4,97.02874968910106,5.993150586102031,1.0,0.05
sediment_trim50,0.1,5,95.44600344541047,5.970372994719798,1.0,0.05
sediment_trim50,0.1,6,98.54456406036293,6.038571617327932,1.0,0.05
sediment_trim50,0.1,7,97.04024131131214,5.944472972156245,1.0,0.05
sediment_trim50,0.1,8,98.70851567709013,6.0855256628595615,1.0,0.05
sediment_trim50,0.1,9,97.35163473800276,6.038600865077335,1.0,0.05
sediment_trim50,0.15,0,81.76414364956513,5.377186817775062,1.0,0.05
sediment_trim50,0.15,1,80.5134649024186,5.457791431148657,1.0,0.05
sediment_trim50,0.15,2,81.74371973152574,5.705501523004948,1.0,0.05
sediment_trim50,0.15,3,83.14452451044059,6.016993876692021,1.0,0.05
sediment_trim50,0.15,4,81.90118049491149,5.393074391515297,1.0,0.05
sediment_trim50,0.15,5,80.0316126106893,5.371744467071013,1.0,0.05
sediment_trim50,0.15,6,81.58064344802683,5.306080916615641,1.0,0.05
sediment_trim50,0.15,7,81.23482569725041,5.295321004571119,1.0,0.05
sediment_trim50,0.15,8,84.16998720207303,5.541239563306917,1.0,0.05
sediment_trim50,0.15,9,81.85783919982515,5.353864222822576,1.0,0.05
sediment_trim50,0.2,0,67.30205549563057,4.8177212907303755,1.0,0.05
sediment_trim50,0.2,1,66.66835566966553,4.964452103992114,1.0,0.05
sediment_trim50,0.2,2,66.56912698298324,5.0574171235884515,1.0,0.05
sediment_trim50,0.2,3,69.20696093531262,5.489130134935378,1.0,0.05
sediment_trim50,0.2,4,68.25968116310386,4.8827706958051795,1.0,0.05
sediment_trim50,0.2,5,66.09985458600569,4.767474460288687,1.0,0.05
sediment_trim50,0.2,6,67.05075962520186,4.757891381336929,1.0,0.05
sediment_trim50,0.2,7,67.19000595438524,4.722745942336353,1.0,0.05
sediment_trim50,0.2,8,70.42220844656624,4.961000595136671,1.0,0.05
sediment_trim50,0.2,9,67.65196068134117,4.6281933120928525,1.0,0.05
sediment_trim50,0.25,0,54.22136041468471,4.153820734555649,1.0,0.05
sediment_trim50,0.25,1,53.716242180819094,4.3437017305839305,1.0,0.05
sediment_trim50,0.25,2,52.863878135121965,4.368483078838086,1.0,0.05
sediment_trim50,0.25,3,55.04087145967814,4.76984423283127,1.0,0.05
sediment_trim50,0.25,4,55.099862113133156,4.358340613336292,1.0,0.05
sediment_trim50,0.25,5,53.29894743672111,4.200378843129842,1.0,0.05
sediment_trim50,0.25,6,53.679700239067856,4.160724077816376,1.0,0.05
sediment_trim50,0.25,7,54.06527058544003,4.15413348834141,1.0,0.05
sediment_trim50,0.25,8,56.587857319625094,4.352359469188851,1.0,0.05
sediment_trim50,0.25,9,54.32860973684933,4.104313187669486,1.0,0.05
